CustomerID,total_spend,order_count,avg_order_value,first_purchase_date,last_purchase_date,days_since_last_purchase,customer_tenure_days,r_score,f_score,m_score,rfm_score,value_tier
125438493,5091.74,142,35.86,2012-03-20,2013-03-31,0,376,5,5,4,14,Upper 20%
125497176,5927.84,29,204.41,2012-03-03,2013-03-18,13,393,1,1,5,7,Top 20%
125516024,4936.4,118,41.83,2012-03-04,2013-03-30,1,392,4,5,4,13,Upper 20%
125520302,5137.29,75,68.5,2012-03-06,2013-03-22,9,390,2,3,4,9,Upper 20%
125538933,3979.17,192,20.72,2012-03-02,2013-03-28,3,394,3,5,3,11,Middle 20%
125607536,6429.55,168,38.27,2012-03-02,2013-03-28,3,394,3,5,5,13,Top 20%
125632925,9176.83,168,54.62,2012-03-05,2013-03-23,8,391,2,5,5,12,Top 20%
125694677,2902.12,71,40.87,2012-03-02,2013-03-31,0,394,5,3,3,11,Middle 20%
125711975,7071.27,58,121.92,2012-03-03,2013-02-23,36,393,1,3,5,9,Top 20%
125735504,4886.62,109,44.83,2012-03-04,2013-03-19,12,392,1,4,4,9,Upper 20%
125814740,2135.53,107,19.96,2012-03-17,2013-03-22,9,379,2,4,2,8,Lower 20%
125904268,3837.59,80,47.97,2012-03-22,2013-03-29,2,374,4,4,3,11,Middle 20%
125910220,1256.46,19,66.13,2012-04-19,2013-03-16,15,346,1,1,1,3,Bottom 20%
125921628,7170.95,125,57.37,2012-03-02,2013-03-31,0,394,5,5,5,15,Top 20%
125944134,7993.07,94,85.03,2012-03-03,2013-03-29,2,393,4,4,5,13,Top 20%
125947079,728.0,17,42.82,2012-03-17,2013-01-29,61,379,1,1,1,3,Bottom 20%
125948133,2537.77,118,21.51,2012-03-06,2013-03-25,6,390,3,5,2,10,Lower 20%
125989518,6657.85,139,47.9,2012-03-04,2013-03-31,0,392,5,5,5,15,Top 20%
126012892,2977.32,58,51.33,2012-03-09,2013-03-29,2,387,4,3,3,10,Middle 20%
126111007,7598.57,95,79.98,2012-03-07,2013-03-30,1,389,4,4,5,13,Top 20%
126145014,5520.99,133,41.51,2012-03-04,2013-03-31,0,392,5,5,4,14,Upper 20%
126205247,2337.31,65,35.96,2012-03-09,2013-03-31,0,387,5,3,2,10,Lower 20%
126249329,13600.75,188,72.34,2012-03-03,2013-03-29,2,393,4,5,5,14,Top 20%
126301781,987.69,36,27.44,2012-03-18,2013-03-26,5,378,3,2,1,6,Bottom 20%
126331076,7689.53,139,55.32,2012-03-03,2013-03-30,1,393,4,5,5,14,Top 20%
126342453,4587.97,85,53.98,2012-03-04,2013-03-31,0,392,5,4,4,13,Upper 20%
126350482,6978.0,76,91.82,2012-03-09,2013-03-15,16,387,1,3,5,9,Top 20%
126371593,13479.71,229,58.86,2012-03-02,2013-03-30,1,394,4,5,5,14,Top 20%
126379312,810.35,37,21.9,2012-03-03,2013-03-30,1,393,4,2,1,7,Bottom 20%
126383497,6404.71,185,34.62,2012-03-03,2013-03-31,0,393,5,5,5,15,Top 20%
126391216,2952.54,53,55.71,2012-03-03,2013-03-22,9,393,2,2,3,7,Middle 20%
126392859,8216.6,61,134.7,2012-03-16,2013-03-15,16,380,1,3,5,9,Top 20%
126450860,1457.24,29,50.25,2012-03-25,2013-03-23,8,371,2,1,2,5,Lower 20%
126459850,5695.5,61,93.37,2012-03-10,2013-03-23,8,386,2,3,4,9,Upper 20%
126466019,8963.96,204,43.94,2012-03-02,2013-03-30,1,394,4,5,5,14,Top 20%
126514689,2956.68,69,42.85,2012-03-19,2013-03-31,0,377,5,3,3,11,Middle 20%
126534343,7030.65,66,106.52,2012-03-04,2013-03-23,8,392,2,3,5,10,Top 20%
126543922,4214.68,59,71.44,2012-03-05,2013-03-21,10,391,2,3,4,9,Upper 20%
126622445,6231.76,153,40.73,2012-03-05,2013-03-30,1,391,4,5,5,14,Top 20%
126653662,4087.16,112,36.49,2012-03-03,2013-03-27,4,393,3,5,4,12,Upper 20%
126676819,11921.72,78,152.84,2012-03-06,2013-03-24,7,390,2,4,5,11,Top 20%
126687018,7193.54,229,31.41,2012-03-02,2013-03-29,2,394,4,5,5,14,Top 20%
126736680,1610.23,84,19.17,2012-03-03,2013-03-30,1,393,4,4,2,10,Lower 20%
126754071,4177.4,112,37.3,2012-03-02,2013-03-29,2,394,4,5,4,13,Upper 20%
126856743,9331.22,87,107.26,2012-03-02,2013-03-23,8,394,2,4,5,11,Top 20%
126884550,2505.25,135,18.56,2012-03-02,2013-03-29,2,394,4,5,2,11,Lower 20%
131419168,5206.33,157,33.16,2012-03-02,2013-03-31,0,394,5,5,4,14,Upper 20%
132242311,627.16,18,34.84,2012-03-09,2013-03-14,17,387,1,1,1,3,Bottom 20%
132258152,1383.69,74,18.7,2012-03-08,2013-03-24,7,388,2,3,1,6,Bottom 20%
133011359,2305.65,90,25.62,2012-03-07,2013-03-30,1,389,4,4,2,10,Lower 20%
133033772,6456.12,109,59.23,2012-03-06,2013-03-31,0,390,5,4,5,14,Top 20%
133148472,3993.37,90,44.37,2012-03-03,2013-03-31,0,393,5,4,4,13,Upper 20%
133152099,3391.95,111,30.56,2012-03-06,2013-03-31,0,390,5,5,3,13,Middle 20%
133155013,4633.34,74,62.61,2012-03-02,2013-03-24,7,394,2,3,4,9,Upper 20%
133294823,10205.9,138,73.96,2012-03-02,2013-03-24,7,394,2,5,5,12,Top 20%
133327466,3879.7,120,32.33,2012-03-02,2013-03-29,2,394,4,5,3,12,Middle 20%
133389652,5126.58,152,33.73,2012-03-04,2013-03-24,7,392,2,5,4,11,Upper 20%
133424837,2852.81,79,36.11,2012-03-03,2013-03-26,5,393,3,4,3,10,Middle 20%
133434385,9995.19,68,146.99,2012-03-04,2013-03-27,4,392,3,3,5,11,Top 20%
133464083,5420.75,55,98.56,2012-03-04,2013-03-28,3,392,3,2,4,9,Upper 20%
133469446,351.35,9,39.04,2013-03-03,2013-03-31,0,28,5,1,1,7,Bottom 20%
133713757,5352.67,102,52.48,2012-03-02,2013-03-26,5,394,3,4,4,11,Upper 20%
133715679,100.14,2,50.07,2012-08-17,2013-03-24,7,226,2,1,1,4,Bottom 20%
133741626,3183.27,39,81.62,2012-03-21,2013-03-30,1,375,4,2,3,9,Middle 20%
133943467,3354.23,89,37.69,2012-03-05,2013-03-28,3,391,3,4,3,10,Middle 20%
133953821,4150.89,64,64.86,2012-03-14,2013-03-27,4,382,3,3,4,10,Upper 20%
134031693,2548.56,56,45.51,2012-04-06,2013-03-25,6,359,3,3,2,8,Lower 20%
134034421,3430.64,93,36.89,2012-03-02,2013-03-30,1,394,4,4,3,11,Middle 20%
134181175,4586.22,62,73.97,2012-03-04,2013-03-23,8,392,2,3,4,9,Upper 20%
134213849,2808.62,65,43.21,2012-03-08,2013-03-29,2,388,4,3,3,10,Middle 20%
134213973,2317.25,37,62.63,2012-03-17,2013-03-20,11,379,2,2,2,6,Lower 20%
134404406,4553.02,41,111.05,2012-03-08,2013-03-28,3,388,3,2,4,9,Upper 20%
134427625,3504.91,43,81.51,2012-03-03,2013-03-18,13,393,1,2,3,6,Middle 20%
134442784,387.61,29,13.37,2012-03-02,2013-03-29,2,394,4,1,1,6,Bottom 20%
134446504,2543.29,85,29.92,2012-03-04,2013-03-31,0,392,5,4,2,11,Lower 20%
134577634,5606.42,50,112.13,2012-03-12,2013-03-31,0,384,5,2,4,11,Upper 20%
134773585,1876.62,52,36.09,2012-03-17,2013-03-23,8,379,2,2,2,6,Lower 20%
134903475,3147.49,48,65.57,2012-03-04,2013-03-31,0,392,5,2,3,10,Middle 20%
135018671,1371.62,27,50.8,2012-03-15,2013-03-19,12,381,1,1,1,3,Bottom 20%
135117158,6997.77,233,30.03,2012-03-02,2013-03-23,8,394,2,5,5,12,Top 20%
135144965,837.9,24,34.91,2012-04-17,2013-03-23,8,348,2,1,1,4,Bottom 20%
135196332,1166.94,36,32.41,2012-03-04,2013-03-24,7,392,2,2,1,5,Bottom 20%
135287131,853.73,43,19.85,2012-03-08,2013-03-13,18,388,1,2,1,4,Bottom 20%
135339738,5597.5,191,29.31,2012-03-02,2013-03-24,7,394,2,5,4,11,Upper 20%
135361221,2896.46,114,25.41,2012-03-05,2013-03-29,2,391,4,5,3,12,Middle 20%
135362244,928.45,31,29.95,2012-03-03,2013-03-16,15,393,1,1,1,3,Bottom 20%
135422570,3589.55,68,52.79,2012-03-09,2013-03-31,0,387,5,3,3,11,Middle 20%
135425515,2637.55,61,43.24,2012-03-03,2013-03-28,3,393,3,3,2,8,Lower 20%
135496691,2817.35,47,59.94,2012-03-03,2013-03-24,7,393,2,2,3,7,Middle 20%
135503511,438.9,46,9.54,2012-03-19,2013-03-25,6,377,3,2,1,6,Bottom 20%
135621001,5646.21,145,38.94,2012-03-02,2013-03-23,8,394,2,5,4,11,Upper 20%
135686442,5745.96,143,40.18,2012-03-05,2013-03-24,7,391,2,5,4,11,Upper 20%
135703895,5166.6,100,51.67,2012-03-10,2013-03-30,1,386,4,4,4,12,Upper 20%
135706096,906.36,37,24.5,2012-03-02,2013-03-29,2,394,4,2,1,7,Bottom 20%
135722991,3771.89,95,39.7,2012-03-14,2013-03-31,0,382,5,4,3,12,Middle 20%
135730524,5123.36,85,60.27,2012-03-04,2013-03-25,6,392,3,4,4,11,Upper 20%
135764717,1468.78,194,7.57,2012-03-19,2013-03-31,0,377,5,5,2,12,Lower 20%
135796585,10516.6,142,74.06,2012-03-04,2013-03-30,1,392,4,5,5,14,Top 20%
135941634,1703.74,38,44.84,2012-03-04,2013-03-24,7,392,2,2,2,6,Lower 20%
136036432,611.8,26,23.53,2012-03-20,2013-03-26,5,376,3,1,1,5,Bottom 20%
136060395,7510.79,234,32.1,2012-03-02,2013-03-31,0,394,5,5,5,15,Top 20%
136128812,2533.91,46,55.08,2012-03-03,2013-03-29,2,393,4,2,2,8,Lower 20%
136194501,3918.97,65,60.29,2012-03-02,2013-03-29,2,394,4,3,3,10,Middle 20%
136251820,3838.9,89,43.13,2012-03-04,2013-03-26,5,392,3,4,3,10,Middle 20%
136286044,1376.76,51,27.0,2012-03-03,2013-03-21,10,393,2,2,1,5,Bottom 20%
136296057,474.82,32,14.84,2012-03-31,2013-03-31,0,365,5,1,1,7,Bottom 20%
136443121,3780.66,96,39.38,2012-03-06,2013-03-29,2,390,4,4,3,11,Middle 20%
136487079,3677.19,127,28.95,2012-03-02,2013-03-22,9,394,2,5,3,10,Middle 20%
136618953,2819.84,156,18.08,2012-03-06,2013-03-27,4,390,3,5,3,11,Middle 20%
136711240,5185.18,99,52.38,2012-03-03,2013-03-30,1,393,4,4,4,12,Upper 20%
136711674,1360.27,63,21.59,2012-03-04,2013-03-27,4,392,3,3,1,7,Bottom 20%
136731855,2119.98,115,18.43,2012-03-02,2013-03-31,0,394,5,5,2,12,Lower 20%
136816485,2137.65,43,49.71,2012-03-11,2013-03-09,22,385,1,2,2,5,Lower 20%
136828637,1927.64,52,37.07,2012-03-03,2013-03-27,4,393,3,2,2,7,Lower 20%
136894357,9943.78,122,81.51,2012-03-06,2013-03-25,6,390,3,5,5,13,Top 20%
136972725,2815.8,73,38.57,2012-03-08,2013-03-30,1,388,4,3,3,10,Middle 20%
136980289,3635.19,107,33.97,2012-03-04,2013-03-20,11,392,2,4,3,9,Middle 20%
137210092,4134.36,139,29.74,2012-03-11,2013-03-29,2,385,4,5,4,13,Upper 20%
137393674,707.77,35,20.22,2012-03-26,2013-03-27,4,370,3,1,1,5,Bottom 20%
137460820,2594.01,59,43.97,2012-03-07,2013-03-12,19,389,1,3,2,6,Lower 20%
137644619,2449.47,42,58.32,2012-03-15,2013-03-25,6,381,3,2,2,7,Lower 20%
137656430,5456.13,188,29.02,2012-03-02,2013-03-30,1,394,4,5,4,13,Upper 20%
137764372,539.79,31,17.41,2012-03-08,2013-02-24,35,388,1,1,1,3,Bottom 20%
137859852,1402.79,83,16.9,2012-03-06,2013-03-27,4,390,3,4,1,8,Bottom 20%
137893952,2498.6,72,34.7,2012-03-03,2013-03-30,1,393,4,3,2,9,Lower 20%
137981961,1663.17,64,25.99,2012-03-09,2013-03-15,16,387,1,3,2,6,Lower 20%
138041698,3211.12,103,31.18,2012-03-02,2013-03-31,0,394,5,4,3,12,Middle 20%
138048704,4775.35,59,80.94,2012-03-11,2013-03-23,8,385,2,3,4,9,Upper 20%
138050068,918.93,21,43.76,2012-03-16,2013-03-31,0,380,5,1,1,7,Bottom 20%
138088136,882.82,56,15.76,2012-03-02,2013-03-29,2,394,4,3,1,8,Bottom 20%
138191583,5801.55,145,40.01,2012-03-03,2013-03-26,5,393,3,5,4,12,Upper 20%
138221684,3206.23,70,45.8,2012-03-04,2013-02-22,37,392,1,3,3,7,Middle 20%
138292519,1946.83,63,30.9,2012-03-03,2013-03-19,12,393,1,3,2,6,Lower 20%
138496096,901.47,48,18.78,2012-03-02,2013-02-27,32,394,1,2,1,4,Bottom 20%
138514479,6067.37,85,71.38,2012-03-02,2013-03-30,1,394,4,4,5,13,Top 20%
138606177,1632.59,106,15.4,2012-03-06,2013-03-29,2,390,4,4,2,10,Lower 20%
138643811,8097.55,85,95.27,2012-03-04,2013-03-24,7,392,2,4,5,11,Top 20%
138644307,1397.91,49,28.53,2012-03-07,2013-03-18,13,389,1,2,1,4,Bottom 20%
138676547,555.27,11,50.48,2012-09-14,2013-03-28,3,198,3,1,1,5,Bottom 20%
138735323,2784.17,103,27.03,2012-03-08,2013-03-23,8,388,2,4,3,9,Middle 20%
138744995,7837.57,75,104.5,2012-03-04,2013-03-31,0,392,5,3,5,13,Top 20%
138788984,4824.82,90,53.61,2012-03-04,2013-03-30,1,392,4,4,4,12,Upper 20%
138968443,5358.94,113,47.42,2012-03-02,2013-03-29,2,394,4,5,4,13,Upper 20%
138973186,3938.41,64,61.54,2012-03-06,2013-03-28,3,390,3,3,3,9,Middle 20%
138981649,4017.74,170,23.63,2012-03-02,2013-03-31,0,394,5,5,4,14,Upper 20%
139015315,1932.61,69,28.01,2012-04-08,2013-03-29,2,357,4,3,2,9,Lower 20%
139035899,6453.08,174,37.09,2012-03-02,2013-03-31,0,394,5,5,5,15,Top 20%
139212041,3005.25,144,20.87,2012-03-02,2013-03-31,0,394,5,5,3,13,Middle 20%
139215265,4212.01,56,75.21,2012-03-05,2013-03-30,1,391,4,3,4,11,Upper 20%
139236469,2098.28,62,33.84,2012-03-02,2013-03-23,8,394,2,3,2,7,Lower 20%
139245521,6549.74,90,72.77,2012-03-03,2013-03-24,7,393,2,4,5,11,Top 20%
139301290,2791.24,43,64.91,2012-03-10,2013-03-19,12,386,1,2,3,6,Middle 20%
139353370,4245.24,53,80.1,2012-03-03,2013-03-28,3,393,3,2,4,9,Upper 20%
139395685,8548.97,121,70.65,2012-03-04,2013-03-29,2,392,4,5,5,14,Top 20%
139398940,3454.05,110,31.4,2012-03-04,2013-03-31,0,392,5,5,3,13,Middle 20%
139413045,1994.3,98,20.35,2012-03-16,2013-03-16,15,380,1,4,2,7,Lower 20%
139427336,5613.4,111,50.57,2012-03-06,2013-03-30,1,390,4,5,4,13,Upper 20%
139529109,6931.83,142,48.82,2012-03-05,2013-03-29,2,391,4,5,5,14,Top 20%
139543493,8330.42,113,73.72,2012-03-03,2013-03-26,5,393,3,5,5,13,Top 20%
139584165,2303.53,59,39.04,2012-03-09,2013-03-31,0,387,5,3,2,10,Lower 20%
139774722,2751.65,101,27.24,2012-03-02,2013-03-31,0,394,5,4,3,12,Middle 20%
139821377,3003.68,50,60.07,2012-03-03,2013-03-28,3,393,3,2,3,8,Middle 20%
139832537,948.88,12,79.07,2012-03-08,2013-03-21,10,388,2,1,1,4,Bottom 20%
139872589,3565.54,65,54.85,2012-03-08,2013-03-28,3,388,3,3,3,9,Middle 20%
139883005,3523.72,39,90.35,2012-04-17,2013-03-27,4,348,3,2,3,8,Middle 20%
139889949,1857.74,43,43.2,2012-06-16,2013-03-20,11,288,2,2,2,6,Lower 20%
139925599,2789.22,38,73.4,2012-03-18,2013-03-17,14,378,1,2,3,6,Middle 20%
139927490,2564.78,84,30.53,2012-03-09,2013-03-31,0,387,5,4,2,11,Lower 20%
139938991,9587.01,218,43.98,2012-03-04,2013-03-31,0,392,5,5,5,15,Top 20%
139953716,1828.64,77,23.75,2012-03-13,2013-03-31,0,383,5,4,2,11,Lower 20%
139968038,5034.64,130,38.73,2012-03-03,2013-03-31,0,393,5,5,4,14,Upper 20%
139985956,9079.52,67,135.52,2012-03-02,2013-03-30,1,394,4,3,5,12,Top 20%
140059457,2984.81,88,33.92,2012-03-04,2013-03-29,2,392,4,4,3,11,Middle 20%
140105337,3857.63,57,67.68,2012-03-03,2013-03-09,22,393,1,3,3,7,Middle 20%
140123348,546.94,13,42.07,2012-03-22,2013-03-25,6,374,3,1,1,5,Bottom 20%
140194462,6668.7,103,64.74,2012-03-03,2013-03-30,1,393,4,4,5,13,Top 20%
140233646,7761.43,104,74.63,2012-03-02,2013-03-22,9,394,2,4,5,11,Top 20%
140254695,6023.18,124,48.57,2012-03-04,2013-03-31,0,392,5,5,5,15,Top 20%
140255222,3199.97,98,32.65,2012-03-10,2013-03-30,1,386,4,4,3,11,Middle 20%
140255346,6548.96,116,56.46,2012-03-04,2013-03-30,1,392,4,5,5,14,Top 20%
140347044,6182.22,107,57.78,2012-03-03,2013-03-30,1,393,4,4,5,13,Top 20%
140377207,3041.42,76,40.02,2012-03-04,2013-03-27,4,392,3,3,3,9,Middle 20%
140433348,3474.35,29,119.81,2012-03-08,2013-03-30,1,388,4,1,3,8,Middle 20%
140457807,9467.47,336,28.18,2012-03-02,2013-03-29,2,394,4,5,5,14,Top 20%
140475880,1645.88,36,45.72,2012-03-02,2013-03-10,21,394,1,2,2,5,Lower 20%
140499099,1300.34,41,31.72,2012-03-24,2013-03-28,3,372,3,2,1,6,Bottom 20%
140547335,1330.02,39,34.1,2012-03-02,2013-03-29,2,394,4,2,1,7,Bottom 20%
140554496,2264.79,80,28.31,2012-03-06,2013-03-29,2,390,4,4,2,10,Lower 20%
140576909,2862.24,48,59.63,2012-03-17,2013-03-30,1,379,4,2,3,9,Middle 20%
140671180,2808.51,163,17.23,2012-03-06,2013-03-24,7,390,2,5,3,10,Middle 20%
140674528,1623.8,53,30.64,2012-03-02,2013-03-16,15,394,1,2,2,5,Lower 20%
140698336,1897.67,19,99.88,2012-03-07,2013-03-31,0,389,5,1,2,8,Lower 20%
140712720,7139.49,88,81.13,2012-03-02,2013-03-25,6,394,3,4,5,12,Top 20%
140729429,3682.59,105,35.07,2012-03-02,2013-03-12,19,394,1,4,3,8,Middle 20%
140745177,1172.85,50,23.46,2012-03-10,2013-03-27,4,386,3,2,1,6,Bottom 20%
140762599,3009.72,140,21.5,2012-03-02,2013-03-28,3,394,3,5,3,11,Middle 20%
140798032,4262.18,65,65.57,2012-03-06,2013-03-31,0,390,5,3,4,12,Upper 20%
140799644,7757.0,73,106.26,2012-03-06,2013-03-31,0,390,5,3,5,13,Top 20%
140847601,1935.29,125,15.48,2012-03-07,2013-03-31,0,389,5,5,2,12,Lower 20%
140869208,7288.58,153,47.64,2012-03-02,2013-03-31,0,394,5,5,5,15,Top 20%
140973151,6163.55,204,30.21,2012-03-04,2013-03-31,0,392,5,5,5,15,Top 20%
141019961,1815.46,85,21.36,2012-03-06,2013-03-22,9,390,2,4,2,8,Lower 20%
141056758,3496.32,77,45.41,2012-03-03,2013-03-24,7,393,2,4,3,9,Middle 20%
141064043,4245.86,114,37.24,2012-03-02,2013-03-24,7,394,2,5,4,11,Upper 20%
141085340,3696.3,92,40.18,2012-03-04,2013-03-31,0,392,5,4,3,12,Middle 20%
141135963,3024.78,46,65.76,2012-03-09,2013-03-23,8,387,2,2,3,7,Middle 20%
141191050,7858.8,63,124.74,2012-03-08,2013-03-27,4,388,3,3,5,11,Top 20%
141253515,2991.04,47,63.64,2012-03-02,2013-03-14,17,394,1,2,3,6,Middle 20%
141303952,3015.43,98,30.77,2012-03-04,2013-03-29,2,392,4,4,3,11,Middle 20%
141358791,7677.79,57,134.7,2012-03-05,2013-03-24,7,391,2,3,5,10,Top 20%
141384769,3006.74,114,26.37,2012-03-16,2013-03-27,4,380,3,5,3,11,Middle 20%
141462238,4364.52,79,55.25,2012-03-04,2013-03-24,7,392,2,4,4,10,Upper 20%
141536049,1203.91,62,19.42,2012-03-04,2013-03-29,2,392,4,3,1,8,Bottom 20%
141541474,765.54,40,19.14,2012-03-13,2013-03-21,10,383,2,2,1,5,Bottom 20%
141585370,901.33,29,31.08,2012-03-03,2013-03-30,1,393,4,1,1,6,Bottom 20%
141612309,6488.07,127,51.09,2012-03-03,2013-03-10,21,393,1,5,5,11,Top 20%
141686275,4891.51,99,49.41,2012-03-03,2013-03-30,1,393,4,4,4,12,Upper 20%
141707758,2830.75,63,44.93,2012-03-27,2013-03-21,10,369,2,3,3,8,Middle 20%
141745547,9721.87,158,61.53,2012-03-04,2013-03-29,2,392,4,5,5,14,Top 20%
141773354,6668.8,182,36.64,2012-03-02,2013-03-31,0,394,5,5,5,15,Top 20%
141782685,1084.48,36,30.12,2012-03-06,2013-03-27,4,390,3,2,1,6,Bottom 20%
141782778,5777.78,201,28.75,2012-03-03,2013-03-29,2,393,4,5,4,13,Upper 20%
141862231,8288.21,230,36.04,2012-03-04,2013-03-31,0,392,5,5,5,15,Top 20%
141896269,3467.11,57,60.83,2012-03-09,2013-03-23,8,387,2,3,3,8,Middle 20%
141961152,3098.29,36,86.06,2012-03-02,2013-02-25,34,394,1,2,3,6,Middle 20%
142000026,6591.82,109,60.48,2012-03-04,2013-03-31,0,392,5,4,5,14,Top 20%
142049595,4085.0,82,49.82,2012-03-02,2013-03-22,9,394,2,4,4,10,Upper 20%
142125142,2780.48,88,31.6,2012-03-06,2013-03-17,14,390,1,4,3,8,Middle 20%
142171518,2478.25,51,48.59,2012-03-19,2013-03-24,7,377,2,2,2,6,Lower 20%
142236308,1470.65,79,18.62,2012-03-06,2013-03-31,0,390,5,4,2,11,Lower 20%
142391277,7375.71,112,65.85,2012-03-02,2013-03-31,0,394,5,5,5,15,Top 20%
142396795,14698.75,96,153.11,2012-03-04,2013-03-30,1,392,4,4,5,13,Top 20%
142418867,3125.32,63,49.61,2012-03-09,2013-03-18,13,387,1,3,3,7,Middle 20%
142418929,1373.76,67,20.5,2012-08-11,2013-03-10,21,232,1,3,1,5,Bottom 20%
142500831,3157.13,50,63.14,2012-04-02,2013-03-29,2,363,4,2,3,9,Middle 20%
142518842,3381.24,159,21.27,2012-03-02,2013-03-24,7,394,2,5,3,10,Middle 20%
142539953,3638.8,47,77.42,2012-03-05,2013-03-27,4,391,3,2,3,8,Middle 20%
142571666,3145.13,62,50.73,2012-03-08,2013-03-30,1,388,4,3,3,10,Middle 20%
142585120,1566.09,65,24.09,2012-03-13,2013-03-29,2,383,4,3,2,9,Lower 20%
142600620,6540.42,103,63.5,2012-03-08,2013-03-31,0,388,5,4,5,14,Top 20%
142677872,2164.74,29,74.65,2012-03-03,2013-03-24,7,393,2,1,2,5,Lower 20%
142738291,9357.4,163,57.41,2012-03-02,2013-03-24,7,394,2,5,5,12,Top 20%
142760115,2414.25,48,50.3,2012-03-03,2013-03-24,7,393,2,2,2,6,Lower 20%
142783613,5268.45,57,92.43,2012-03-09,2013-03-24,7,387,2,3,4,9,Upper 20%
142868367,3338.99,87,38.38,2012-03-03,2013-03-24,7,393,2,4,3,9,Middle 20%
142916727,4949.15,97,51.02,2012-03-03,2013-03-31,0,393,5,4,4,13,Upper 20%
142918587,1663.01,67,24.82,2012-03-02,2013-03-30,1,394,4,3,2,9,Lower 20%
142946704,2284.29,61,37.45,2012-03-02,2013-03-27,4,394,3,3,2,8,Lower 20%
142988337,6259.7,137,45.69,2012-03-03,2013-03-30,1,393,4,5,5,14,Top 20%
142997451,1692.65,76,22.27,2012-03-05,2013-03-25,6,391,3,3,2,8,Lower 20%
143066643,1613.61,46,35.08,2012-03-05,2013-03-09,22,391,1,2,2,5,Lower 20%
143098449,1792.43,86,20.84,2012-03-07,2013-03-19,12,389,1,4,2,7,Lower 20%
143130658,4744.07,153,31.01,2012-03-04,2013-03-23,8,392,2,5,4,11,Upper 20%
143146034,5776.61,46,125.58,2012-03-11,2013-03-23,8,385,2,2,4,8,Upper 20%
143201617,3976.61,95,41.86,2012-03-06,2013-03-19,12,390,1,4,3,8,Middle 20%
143204376,4013.65,86,46.67,2012-04-05,2013-03-31,0,360,5,4,4,13,Upper 20%
143496613,3690.09,140,26.36,2012-03-05,2013-03-31,0,391,5,5,3,13,Middle 20%
143525722,3275.25,46,71.2,2012-03-10,2013-03-30,1,386,4,2,3,9,Middle 20%
143529442,854.75,45,18.99,2012-03-09,2013-03-17,14,387,1,2,1,4,Bottom 20%
143565402,2297.42,108,21.27,2012-03-03,2013-03-30,1,393,4,4,2,10,Lower 20%
143600711,2193.25,45,48.74,2012-03-03,2013-03-30,1,393,4,2,2,8,Lower 20%
143601610,7142.47,145,49.26,2012-03-02,2013-03-28,3,394,3,5,5,13,Top 20%
143640484,2468.94,58,42.57,2012-03-04,2013-03-25,6,392,3,3,2,8,Lower 20%
143696811,1534.96,39,39.36,2012-03-05,2013-03-19,12,391,1,2,2,5,Lower 20%
143706328,7671.79,102,75.21,2012-03-02,2013-03-20,11,394,2,4,5,11,Top 20%
143755370,3150.93,70,45.01,2012-03-04,2013-03-30,1,392,4,3,3,10,Middle 20%
143801312,1168.51,32,36.52,2012-03-21,2013-03-14,17,375,1,1,1,3,Bottom 20%
143876952,3767.59,109,34.57,2012-03-03,2013-03-31,0,393,5,4,3,12,Middle 20%
143882346,1440.21,76,18.95,2012-03-03,2013-03-30,1,393,4,3,2,9,Lower 20%
143989668,6574.12,58,113.35,2012-03-04,2013-03-25,6,392,3,3,5,11,Top 20%
143994132,8972.07,261,34.38,2012-03-02,2013-03-29,2,394,4,5,5,14,Top 20%
144120860,9381.95,126,74.46,2012-03-12,2013-03-30,1,384,4,5,5,14,Top 20%
144127928,537.99,4,134.5,2013-01-21,2013-03-30,1,69,4,1,1,6,Bottom 20%
144143986,1928.61,116,16.63,2012-03-03,2013-03-21,10,393,2,5,2,9,Lower 20%
144163051,2278.25,39,58.42,2012-03-04,2013-03-20,11,392,2,2,2,6,Lower 20%
144190641,3618.93,24,150.79,2012-03-03,2013-03-23,8,393,2,1,3,6,Middle 20%
144193462,6959.86,123,56.58,2012-03-04,2013-03-31,0,392,5,5,5,15,Top 20%
144201615,3041.64,91,33.42,2012-03-03,2013-03-30,1,393,4,4,3,11,Middle 20%
144207908,565.38,28,20.19,2012-03-02,2013-03-17,14,394,1,1,1,3,Bottom 20%
144212620,7962.88,104,76.57,2012-03-06,2013-03-29,2,390,4,4,5,13,Top 20%
144239652,6305.71,157,40.16,2012-03-02,2013-03-31,0,394,5,5,5,15,Top 20%
144283145,2723.54,71,38.36,2012-03-02,2013-03-30,1,394,4,3,3,10,Middle 20%
144369201,2777.83,50,55.56,2012-03-10,2013-03-30,1,386,4,2,3,9,Middle 20%
144374409,758.41,45,16.85,2012-03-09,2013-03-15,16,387,1,2,1,4,Bottom 20%
144376517,2287.93,102,22.43,2012-03-02,2013-03-31,0,394,5,4,2,11,Lower 20%
144377571,8799.26,191,46.07,2012-03-03,2013-03-31,0,393,5,5,5,15,Top 20%
144425094,2737.43,66,41.48,2012-03-14,2013-03-31,0,382,5,3,3,11,Middle 20%
144432937,599.62,46,13.04,2012-03-03,2013-03-24,7,393,2,2,1,5,Bottom 20%
144474818,7037.37,92,76.49,2012-03-04,2013-03-31,0,392,5,4,5,14,Top 20%
144522589,5616.22,149,37.69,2012-03-04,2013-03-30,1,392,4,5,4,13,Upper 20%
144624238,3663.53,79,46.37,2012-03-02,2013-03-26,5,394,3,4,3,10,Middle 20%
